"","id","lighting","distance","side","rotation","trial","time","frame","filename","iCatcher_NonAnonymized","iCatcher_Anonymized","OWLET_NonAnonymized","OWLET_Anonymized"
"22443","t12","Lc","D60","Sr24","Rc",2,1,32,"t12_Lc_D60_Sr24_Rc_02_1","Yes","Yes","Yes","Yes"
"22444","t12","Lc","D60","Sr24","Rc",2,2,32,"t12_Lc_D60_Sr24_Rc_02_2","Yes","Yes","Yes","Yes"
"22445","t12","Lc","D60","Sr24","Rc",3,1,31,"t12_Lc_D60_Sr24_Rc_03_1","Yes","Yes","Yes","Yes"
"22446","t12","Lc","D60","Sr24","Rc",3,2,32,"t12_Lc_D60_Sr24_Rc_03_2","Yes","Yes","Yes","Yes"
"22447","t12","Lc","D60","Sr24","Rc",4,1,31,"t12_Lc_D60_Sr24_Rc_04_1","Yes","Yes","Yes","Yes"
"22448","t12","Lc","D60","Sr24","Rc",4,2,31,"t12_Lc_D60_Sr24_Rc_04_2","Yes","Yes","Yes","Yes"
"22449","t12","Lc","D60","Sr24","Rc",5,1,31,"t12_Lc_D60_Sr24_Rc_05_1","Yes","Yes","Yes","Yes"
"22450","t12","Lc","D60","Sr24","Rc",5,2,31,"t12_Lc_D60_Sr24_Rc_05_2","Yes","Yes","Yes","Yes"
"22451","t12","Lc","D60","Sr24","Rc",6,1,31,"t12_Lc_D60_Sr24_Rc_06_1","Yes","Yes","Yes","Yes"
"22452","t12","Lc","D60","Sr24","Rc",6,2,32,"t12_Lc_D60_Sr24_Rc_06_2","Yes","Yes","Yes","Yes"
"22453","t12","Lc","D60","Sr24","Rc",7,1,31,"t12_Lc_D60_Sr24_Rc_07_1","Yes","Yes","Yes","Yes"
"22454","t12","Lc","D60","Sr24","Rc",7,2,31,"t12_Lc_D60_Sr24_Rc_07_2","Yes","Yes","Yes","Yes"
"22455","t12","Lc","D60","Sr24","Rc",8,1,31,"t12_Lc_D60_Sr24_Rc_08_1","Yes","Yes","Yes","Yes"
"22456","t12","Lc","D60","Sr24","Rc",8,2,33,"t12_Lc_D60_Sr24_Rc_08_2","Yes","Yes","Yes","Yes"
"22457","t12","Lc","D60","Sr24","Rc",9,1,32,"t12_Lc_D60_Sr24_Rc_09_1","Yes","Yes","Yes","Yes"
"22458","t12","Lc","D60","Sr24","Rc",9,2,31,"t12_Lc_D60_Sr24_Rc_09_2","Yes","Yes","Yes","Yes"
"22459","t12","Lc","D60","Sr24","Rc",10,1,32,"t12_Lc_D60_Sr24_Rc_10_1","Yes","Yes","Yes","Yes"
"22460","t12","Lc","D60","Sr24","Rc",10,2,32,"t12_Lc_D60_Sr24_Rc_10_2","Yes","Yes","Yes","Yes"
"22461","t12","Lc","D60","Sr24","Rl",1,1,32,"t12_Lc_D60_Sr24_Rl_01_1","Yes","Yes","Yes","Yes"
"22462","t12","Lc","D60","Sr24","Rl",1,2,32,"t12_Lc_D60_Sr24_Rl_01_2","Yes","Yes","Yes","Yes"
"22463","t12","Lc","D60","Sr24","Rl",2,1,32,"t12_Lc_D60_Sr24_Rl_02_1","Yes","Yes","Yes","Yes"
"22464","t12","Lc","D60","Sr24","Rl",2,2,32,"t12_Lc_D60_Sr24_Rl_02_2","Yes","Yes","Yes","Yes"
"22465","t12","Lc","D60","Sr24","Rl",3,1,31,"t12_Lc_D60_Sr24_Rl_03_1","Yes","Yes","Yes","Yes"
"22466","t12","Lc","D60","Sr24","Rl",3,2,31,"t12_Lc_D60_Sr24_Rl_03_2","Yes","Yes","Yes","Yes"
"22467","t12","Lc","D60","Sr24","Rl",4,1,31,"t12_Lc_D60_Sr24_Rl_04_1","Yes","Yes","Yes","Yes"
"22468","t12","Lc","D60","Sr24","Rl",4,2,31,"t12_Lc_D60_Sr24_Rl_04_2","Yes","Yes","Yes","Yes"
"22469","t12","Lc","D60","Sr24","Rl",5,1,31,"t12_Lc_D60_Sr24_Rl_05_1","Yes","Yes","Yes","Yes"
"22470","t12","Lc","D60","Sr24","Rl",5,2,31,"t12_Lc_D60_Sr24_Rl_05_2","Yes","Yes","Yes","Yes"
"22471","t12","Lc","D60","Sr24","Rl",6,1,30,"t12_Lc_D60_Sr24_Rl_06_1","Yes","Yes","Yes","Yes"
"22472","t12","Lc","D60","Sr24","Rl",6,2,32,"t12_Lc_D60_Sr24_Rl_06_2","Yes","Yes","Yes","Yes"
"22473","t12","Lc","D60","Sr24","Rl",7,1,31,"t12_Lc_D60_Sr24_Rl_07_1","Yes","Yes","Yes","Yes"
"22474","t12","Lc","D60","Sr24","Rl",7,2,31,"t12_Lc_D60_Sr24_Rl_07_2","Yes","Yes","Yes","Yes"
"22475","t12","Lc","D60","Sr24","Rl",8,1,32,"t12_Lc_D60_Sr24_Rl_08_1","Yes","Yes","Yes","Yes"
"22476","t12","Lc","D60","Sr24","Rl",8,2,32,"t12_Lc_D60_Sr24_Rl_08_2","Yes","Yes","Yes","Yes"
"22477","t12","Lc","D60","Sr24","Rl",9,1,31,"t12_Lc_D60_Sr24_Rl_09_1","Yes","Yes","Yes","Yes"
"22478","t12","Lc","D60","Sr24","Rl",9,2,31,"t12_Lc_D60_Sr24_Rl_09_2","Yes","Yes","Yes","Yes"
"22479","t12","Lc","D60","Sr24","Rl",10,1,32,"t12_Lc_D60_Sr24_Rl_10_1","Yes","Yes","Yes","Yes"
"22480","t12","Lc","D60","Sr24","Rl",10,2,32,"t12_Lc_D60_Sr24_Rl_10_2","Yes","Yes","Yes","Yes"
"22481","t12","Lc","D60","Sr24","Rr",1,1,32,"t12_Lc_D60_Sr24_Rr_01_1","Yes","Yes","Yes","Yes"
"22482","t12","Lc","D60","Sr24","Rr",1,2,32,"t12_Lc_D60_Sr24_Rr_01_2","Yes","Yes","Yes","Yes"
"22483","t12","Lc","D60","Sr24","Rr",2,1,31,"t12_Lc_D60_Sr24_Rr_02_1","Yes","Yes","Yes","Yes"
"22484","t12","Lc","D60","Sr24","Rr",2,2,31,"t12_Lc_D60_Sr24_Rr_02_2","Yes","Yes","Yes","Yes"
"22485","t12","Lc","D60","Sr24","Rr",3,1,32,"t12_Lc_D60_Sr24_Rr_03_1","Yes","Yes","Yes","Yes"
"22486","t12","Lc","D60","Sr24","Rr",3,2,32,"t12_Lc_D60_Sr24_Rr_03_2","Yes","Yes","Yes","Yes"
"22487","t12","Lc","D60","Sr24","Rr",4,1,30,"t12_Lc_D60_Sr24_Rr_04_1","Yes","Yes","Yes","Yes"
"22488","t12","Lc","D60","Sr24","Rr",4,2,32,"t12_Lc_D60_Sr24_Rr_04_2","Yes","Yes","Yes","Yes"
"22489","t12","Lc","D60","Sr24","Rr",5,1,31,"t12_Lc_D60_Sr24_Rr_05_1","Yes","Yes","Yes","Yes"
"22490","t12","Lc","D60","Sr24","Rr",5,2,31,"t12_Lc_D60_Sr24_Rr_05_2","Yes","Yes","Yes","Yes"
"22491","t12","Lc","D60","Sr24","Rr",6,1,31,"t12_Lc_D60_Sr24_Rr_06_1","Yes","Yes","Yes","Yes"
"22492","t12","Lc","D60","Sr24","Rr",6,2,31,"t12_Lc_D60_Sr24_Rr_06_2","Yes","Yes","Yes","Yes"
"22493","t12","Lc","D60","Sr24","Rr",7,1,32,"t12_Lc_D60_Sr24_Rr_07_1","Yes","Yes","Yes","Yes"
"22494","t12","Lc","D60","Sr24","Rr",7,2,32,"t12_Lc_D60_Sr24_Rr_07_2","Yes","Yes","Yes","Yes"
"22495","t12","Lc","D60","Sr24","Rr",8,1,31,"t12_Lc_D60_Sr24_Rr_08_1","Yes","Yes","Yes","Yes"
"22496","t12","Lc","D60","Sr24","Rr",8,2,31,"t12_Lc_D60_Sr24_Rr_08_2","Yes","Yes","Yes","Yes"
"22497","t12","Lc","D60","Sr24","Rr",9,1,32,"t12_Lc_D60_Sr24_Rr_09_1","Yes","Yes","Yes","Yes"
"22498","t12","Lc","D60","Sr24","Rr",9,2,32,"t12_Lc_D60_Sr24_Rr_09_2","Yes","Yes","Yes","Yes"
"22499","t12","Lc","D60","Sr24","Rr",10,1,31,"t12_Lc_D60_Sr24_Rr_10_1","Yes","Yes","Yes","Yes"
"22500","t12","Lc","D60","Sr24","Rr",10,2,31,"t12_Lc_D60_Sr24_Rr_10_2","Yes","Yes","Yes","Yes"
"22501","t12","Lc","D90","Sc00","Rc",1,1,18,"t12_Lc_D90_Sc00_Rc_01_1","Yes","Yes","Yes","Yes"
"22502","t12","Lc","D90","Sc00","Rc",1,2,17,"t12_Lc_D90_Sc00_Rc_01_2","Yes","Yes","Yes","Yes"
"22503","t12","Lc","D90","Sc00","Rc",2,1,18,"t12_Lc_D90_Sc00_Rc_02_1","Yes","Yes","Yes","Yes"
"22504","t12","Lc","D90","Sc00","Rc",2,2,17,"t12_Lc_D90_Sc00_Rc_02_2","Yes","Yes","Yes","Yes"
"22505","t12","Lc","D90","Sc00","Rc",3,1,17,"t12_Lc_D90_Sc00_Rc_03_1","Yes","Yes","Yes","Yes"
"22506","t12","Lc","D90","Sc00","Rc",3,2,17,"t12_Lc_D90_Sc00_Rc_03_2","Yes","Yes","Yes","Yes"
"22507","t12","Lc","D90","Sc00","Rc",4,1,18,"t12_Lc_D90_Sc00_Rc_04_1","Yes","Yes","Yes","Yes"
"22508","t12","Lc","D90","Sc00","Rc",4,2,18,"t12_Lc_D90_Sc00_Rc_04_2","Yes","Yes","Yes","Yes"
"22509","t12","Lc","D90","Sc00","Rc",5,1,18,"t12_Lc_D90_Sc00_Rc_05_1","Yes","Yes","Yes","Yes"
"22510","t12","Lc","D90","Sc00","Rc",5,2,17,"t12_Lc_D90_Sc00_Rc_05_2","Yes","Yes","Yes","Yes"
"22511","t12","Lc","D90","Sc00","Rc",6,1,18,"t12_Lc_D90_Sc00_Rc_06_1","Yes","Yes","Yes","Yes"
"22512","t12","Lc","D90","Sc00","Rc",6,2,18,"t12_Lc_D90_Sc00_Rc_06_2","Yes","Yes","Yes","Yes"
"22513","t12","Lc","D90","Sc00","Rc",7,1,17,"t12_Lc_D90_Sc00_Rc_07_1","Yes","Yes","Yes","Yes"
"22514","t12","Lc","D90","Sc00","Rc",7,2,17,"t12_Lc_D90_Sc00_Rc_07_2","Yes","Yes","Yes","Yes"
"22515","t12","Lc","D90","Sc00","Rc",8,1,18,"t12_Lc_D90_Sc00_Rc_08_1","Yes","Yes","Yes","Yes"
"22516","t12","Lc","D90","Sc00","Rc",8,2,18,"t12_Lc_D90_Sc00_Rc_08_2","Yes","Yes","Yes","Yes"
"22517","t12","Lc","D90","Sc00","Rc",9,1,17,"t12_Lc_D90_Sc00_Rc_09_1","Yes","Yes","Yes","Yes"
"22518","t12","Lc","D90","Sc00","Rc",9,2,18,"t12_Lc_D90_Sc00_Rc_09_2","Yes","Yes","Yes","Yes"
"22519","t12","Lc","D90","Sc00","Rc",10,1,18,"t12_Lc_D90_Sc00_Rc_10_1","Yes","Yes","Yes","Yes"
"22520","t12","Lc","D90","Sc00","Rc",10,2,17,"t12_Lc_D90_Sc00_Rc_10_2","Yes","Yes","Yes","Yes"
"22521","t12","Lc","D90","Sc00","Rl",1,1,18,"t12_Lc_D90_Sc00_Rl_01_1","Yes","Yes","Yes","Yes"
"22522","t12","Lc","D90","Sc00","Rl",1,2,17,"t12_Lc_D90_Sc00_Rl_01_2","Yes","Yes","Yes","Yes"
"22523","t12","Lc","D90","Sc00","Rl",2,1,18,"t12_Lc_D90_Sc00_Rl_02_1","Yes","Yes","Yes","Yes"
"22524","t12","Lc","D90","Sc00","Rl",2,2,18,"t12_Lc_D90_Sc00_Rl_02_2","Yes","Yes","Yes","Yes"
"22525","t12","Lc","D90","Sc00","Rl",3,1,18,"t12_Lc_D90_Sc00_Rl_03_1","Yes","Yes","Yes","Yes"
"22526","t12","Lc","D90","Sc00","Rl",3,2,18,"t12_Lc_D90_Sc00_Rl_03_2","Yes","Yes","Yes","Yes"
"22527","t12","Lc","D90","Sc00","Rl",4,1,17,"t12_Lc_D90_Sc00_Rl_04_1","Yes","Yes","Yes","Yes"
"22528","t12","Lc","D90","Sc00","Rl",4,2,18,"t12_Lc_D90_Sc00_Rl_04_2","Yes","Yes","Yes","Yes"
"22529","t12","Lc","D90","Sc00","Rl",5,1,17,"t12_Lc_D90_Sc00_Rl_05_1","Yes","Yes","Yes","Yes"
"22530","t12","Lc","D90","Sc00","Rl",5,2,18,"t12_Lc_D90_Sc00_Rl_05_2","Yes","Yes","Yes","Yes"
"22531","t12","Lc","D90","Sc00","Rl",6,1,17,"t12_Lc_D90_Sc00_Rl_06_1","Yes","Yes","Yes","Yes"
"22532","t12","Lc","D90","Sc00","Rl",6,2,18,"t12_Lc_D90_Sc00_Rl_06_2","Yes","Yes","Yes","Yes"
"22533","t12","Lc","D90","Sc00","Rl",7,1,18,"t12_Lc_D90_Sc00_Rl_07_1","Yes","Yes","Yes","Yes"
"22534","t12","Lc","D90","Sc00","Rl",7,2,17,"t12_Lc_D90_Sc00_Rl_07_2","Yes","Yes","Yes","Yes"
"22535","t12","Lc","D90","Sc00","Rl",8,1,18,"t12_Lc_D90_Sc00_Rl_08_1","Yes","Yes","Yes","Yes"
"22536","t12","Lc","D90","Sc00","Rl",8,2,18,"t12_Lc_D90_Sc00_Rl_08_2","Yes","Yes","Yes","Yes"
"22537","t12","Lc","D90","Sc00","Rl",9,1,17,"t12_Lc_D90_Sc00_Rl_09_1","Yes","Yes","Yes","Yes"
"22538","t12","Lc","D90","Sc00","Rl",9,2,17,"t12_Lc_D90_Sc00_Rl_09_2","Yes","Yes","Yes","Yes"
"22539","t12","Lc","D90","Sc00","Rl",10,1,18,"t12_Lc_D90_Sc00_Rl_10_1","Yes","Yes","Yes","Yes"
"22540","t12","Lc","D90","Sc00","Rl",10,2,17,"t12_Lc_D90_Sc00_Rl_10_2","Yes","Yes","Yes","Yes"
"22541","t12","Lc","D90","Sc00","Rr",1,1,18,"t12_Lc_D90_Sc00_Rr_01_1","Yes","Yes","Yes","Yes"
"22542","t12","Lc","D90","Sc00","Rr",1,2,18,"t12_Lc_D90_Sc00_Rr_01_2","Yes","Yes","Yes","Yes"
"22543","t12","Lc","D90","Sc00","Rr",2,1,17,"t12_Lc_D90_Sc00_Rr_02_1","Yes","Yes","Yes","Yes"
"22544","t12","Lc","D90","Sc00","Rr",2,2,18,"t12_Lc_D90_Sc00_Rr_02_2","Yes","Yes","Yes","Yes"
"22545","t12","Lc","D90","Sc00","Rr",3,1,18,"t12_Lc_D90_Sc00_Rr_03_1","Yes","Yes","Yes","Yes"
"22546","t12","Lc","D90","Sc00","Rr",3,2,17,"t12_Lc_D90_Sc00_Rr_03_2","Yes","Yes","Yes","Yes"
"22547","t12","Lc","D90","Sc00","Rr",4,1,18,"t12_Lc_D90_Sc00_Rr_04_1","Yes","Yes","Yes","Yes"
"22548","t12","Lc","D90","Sc00","Rr",4,2,17,"t12_Lc_D90_Sc00_Rr_04_2","Yes","Yes","Yes","Yes"
"22549","t12","Lc","D90","Sc00","Rr",5,1,18,"t12_Lc_D90_Sc00_Rr_05_1","Yes","Yes","Yes","Yes"
"22550","t12","Lc","D90","Sc00","Rr",5,2,18,"t12_Lc_D90_Sc00_Rr_05_2","Yes","Yes","Yes","Yes"
"22551","t12","Lc","D90","Sc00","Rr",6,1,18,"t12_Lc_D90_Sc00_Rr_06_1","Yes","Yes","Yes","Yes"
"22552","t12","Lc","D90","Sc00","Rr",6,2,18,"t12_Lc_D90_Sc00_Rr_06_2","Yes","Yes","Yes","Yes"
"22553","t12","Lc","D90","Sc00","Rr",7,1,18,"t12_Lc_D90_Sc00_Rr_07_1","Yes","Yes","Yes","Yes"
"22554","t12","Lc","D90","Sc00","Rr",7,2,17,"t12_Lc_D90_Sc00_Rr_07_2","Yes","Yes","Yes","Yes"
"22555","t12","Lc","D90","Sc00","Rr",8,1,17,"t12_Lc_D90_Sc00_Rr_08_1","Yes","Yes","Yes","Yes"
"22556","t12","Lc","D90","Sc00","Rr",8,2,18,"t12_Lc_D90_Sc00_Rr_08_2","Yes","Yes","Yes","Yes"
"22557","t12","Lc","D90","Sc00","Rr",9,1,18,"t12_Lc_D90_Sc00_Rr_09_1","Yes","Yes","Yes","Yes"
"22558","t12","Lc","D90","Sc00","Rr",9,2,17,"t12_Lc_D90_Sc00_Rr_09_2","Yes","Yes","Yes","Yes"
"22559","t12","Lc","D90","Sc00","Rr",10,1,17,"t12_Lc_D90_Sc00_Rr_10_1","Yes","Yes","Yes","Yes"
"22560","t12","Lc","D90","Sc00","Rr",10,2,18,"t12_Lc_D90_Sc00_Rr_10_2","Yes","Yes","Yes","Yes"
"22561","t12","Lc","D90","Sl24","Rc",1,1,31,"t12_Lc_D90_Sl24_Rc_01_1","Yes","Yes","Yes","Yes"
"22562","t12","Lc","D90","Sl24","Rc",1,2,31,"t12_Lc_D90_Sl24_Rc_01_2","Yes","Yes","Yes","Yes"
"22563","t12","Lc","D90","Sl24","Rc",2,1,30,"t12_Lc_D90_Sl24_Rc_02_1","Yes","Yes","Yes","Yes"
"22564","t12","Lc","D90","Sl24","Rc",2,2,33,"t12_Lc_D90_Sl24_Rc_02_2","Yes","Yes","Yes","Yes"
"22565","t12","Lc","D90","Sl24","Rc",3,1,31,"t12_Lc_D90_Sl24_Rc_03_1","Yes","Yes","Yes","Yes"
"22566","t12","Lc","D90","Sl24","Rc",3,2,31,"t12_Lc_D90_Sl24_Rc_03_2","Yes","Yes","Yes","Yes"
"22567","t12","Lc","D90","Sl24","Rc",4,1,32,"t12_Lc_D90_Sl24_Rc_04_1","Yes","Yes","Yes","Yes"
"22568","t12","Lc","D90","Sl24","Rc",4,2,31,"t12_Lc_D90_Sl24_Rc_04_2","Yes","Yes","Yes","Yes"
"22569","t12","Lc","D90","Sl24","Rc",5,1,31,"t12_Lc_D90_Sl24_Rc_05_1","Yes","Yes","Yes","Yes"
"22570","t12","Lc","D90","Sl24","Rc",5,2,31,"t12_Lc_D90_Sl24_Rc_05_2","Yes","Yes","Yes","Yes"
"22571","t12","Lc","D90","Sl24","Rc",6,1,32,"t12_Lc_D90_Sl24_Rc_06_1","Yes","Yes","Yes","Yes"
"22572","t12","Lc","D90","Sl24","Rc",6,2,32,"t12_Lc_D90_Sl24_Rc_06_2","Yes","Yes","Yes","Yes"
"22573","t12","Lc","D90","Sl24","Rc",7,1,32,"t12_Lc_D90_Sl24_Rc_07_1","Yes","Yes","Yes","Yes"
"22574","t12","Lc","D90","Sl24","Rc",7,2,32,"t12_Lc_D90_Sl24_Rc_07_2","Yes","Yes","Yes","Yes"
"22575","t12","Lc","D90","Sl24","Rc",8,1,33,"t12_Lc_D90_Sl24_Rc_08_1","Yes","Yes","Yes","Yes"
"22576","t12","Lc","D90","Sl24","Rc",8,2,32,"t12_Lc_D90_Sl24_Rc_08_2","Yes","Yes","Yes","Yes"
"22577","t12","Lc","D90","Sl24","Rc",9,1,31,"t12_Lc_D90_Sl24_Rc_09_1","Yes","Yes","Yes","Yes"
"22578","t12","Lc","D90","Sl24","Rc",9,2,30,"t12_Lc_D90_Sl24_Rc_09_2","Yes","Yes","Yes","Yes"
"22579","t12","Lc","D90","Sl24","Rc",10,1,32,"t12_Lc_D90_Sl24_Rc_10_1","Yes","Yes","Yes","Yes"
"22580","t12","Lc","D90","Sl24","Rc",10,2,32,"t12_Lc_D90_Sl24_Rc_10_2","Yes","Yes","Yes","Yes"
"22581","t12","Lc","D90","Sl24","Rl",1,1,31,"t12_Lc_D90_Sl24_Rl_01_1","Yes","Yes","Yes","Yes"
"22582","t12","Lc","D90","Sl24","Rl",1,2,31,"t12_Lc_D90_Sl24_Rl_01_2","Yes","Yes","Yes","Yes"
"22583","t12","Lc","D90","Sl24","Rl",2,1,32,"t12_Lc_D90_Sl24_Rl_02_1","Yes","Yes","Yes","Yes"
"22584","t12","Lc","D90","Sl24","Rl",2,2,32,"t12_Lc_D90_Sl24_Rl_02_2","Yes","Yes","Yes","Yes"
"22585","t12","Lc","D90","Sl24","Rl",3,1,32,"t12_Lc_D90_Sl24_Rl_03_1","Yes","Yes","Yes","Yes"
"22586","t12","Lc","D90","Sl24","Rl",3,2,32,"t12_Lc_D90_Sl24_Rl_03_2","Yes","Yes","Yes","Yes"
"22587","t12","Lc","D90","Sl24","Rl",4,1,31,"t12_Lc_D90_Sl24_Rl_04_1","Yes","Yes","Yes","Yes"
"22588","t12","Lc","D90","Sl24","Rl",4,2,31,"t12_Lc_D90_Sl24_Rl_04_2","Yes","Yes","Yes","Yes"
"22589","t12","Lc","D90","Sl24","Rl",5,1,32,"t12_Lc_D90_Sl24_Rl_05_1","Yes","Yes","Yes","Yes"
"22590","t12","Lc","D90","Sl24","Rl",5,2,32,"t12_Lc_D90_Sl24_Rl_05_2","Yes","Yes","Yes","Yes"
"22591","t12","Lc","D90","Sl24","Rl",6,1,31,"t12_Lc_D90_Sl24_Rl_06_1","Yes","Yes","Yes","Yes"
"22592","t12","Lc","D90","Sl24","Rl",6,2,31,"t12_Lc_D90_Sl24_Rl_06_2","Yes","Yes","Yes","Yes"
"22593","t12","Lc","D90","Sl24","Rl",7,1,31,"t12_Lc_D90_Sl24_Rl_07_1","Yes","Yes","Yes","Yes"
"22594","t12","Lc","D90","Sl24","Rl",7,2,31,"t12_Lc_D90_Sl24_Rl_07_2","Yes","Yes","Yes","Yes"
"22595","t12","Lc","D90","Sl24","Rl",8,1,31,"t12_Lc_D90_Sl24_Rl_08_1","Yes","Yes","Yes","Yes"
"22596","t12","Lc","D90","Sl24","Rl",8,2,31,"t12_Lc_D90_Sl24_Rl_08_2","Yes","Yes","Yes","Yes"
"22597","t12","Lc","D90","Sl24","Rl",9,1,33,"t12_Lc_D90_Sl24_Rl_09_1","Yes","Yes","Yes","Yes"
"22598","t12","Lc","D90","Sl24","Rl",9,2,32,"t12_Lc_D90_Sl24_Rl_09_2","Yes","Yes","Yes","Yes"
"22599","t12","Lc","D90","Sl24","Rl",10,1,32,"t12_Lc_D90_Sl24_Rl_10_1","Yes","Yes","Yes","Yes"
"22600","t12","Lc","D90","Sl24","Rl",10,2,32,"t12_Lc_D90_Sl24_Rl_10_2","Yes","Yes","Yes","Yes"
"22601","t12","Lc","D90","Sl24","Rr",1,1,31,"t12_Lc_D90_Sl24_Rr_01_1","Yes","Yes","Yes","Yes"
"22602","t12","Lc","D90","Sl24","Rr",1,2,31,"t12_Lc_D90_Sl24_Rr_01_2","Yes","Yes","Yes","Yes"
"22603","t12","Lc","D90","Sl24","Rr",2,1,32,"t12_Lc_D90_Sl24_Rr_02_1","Yes","Yes","Yes","Yes"
"22604","t12","Lc","D90","Sl24","Rr",2,2,32,"t12_Lc_D90_Sl24_Rr_02_2","Yes","Yes","Yes","Yes"
"22605","t12","Lc","D90","Sl24","Rr",3,1,31,"t12_Lc_D90_Sl24_Rr_03_1","Yes","Yes","Yes","Yes"
"22606","t12","Lc","D90","Sl24","Rr",3,2,31,"t12_Lc_D90_Sl24_Rr_03_2","Yes","Yes","Yes","Yes"
"22607","t12","Lc","D90","Sl24","Rr",4,1,32,"t12_Lc_D90_Sl24_Rr_04_1","Yes","Yes","Yes","Yes"
"22608","t12","Lc","D90","Sl24","Rr",4,2,32,"t12_Lc_D90_Sl24_Rr_04_2","Yes","Yes","Yes","Yes"
"22609","t12","Lc","D90","Sl24","Rr",5,1,31,"t12_Lc_D90_Sl24_Rr_05_1","Yes","Yes","Yes","Yes"
"22610","t12","Lc","D90","Sl24","Rr",5,2,31,"t12_Lc_D90_Sl24_Rr_05_2","Yes","Yes","Yes","Yes"
"22611","t12","Lc","D90","Sl24","Rr",6,1,31,"t12_Lc_D90_Sl24_Rr_06_1","Yes","Yes","Yes","Yes"
"22612","t12","Lc","D90","Sl24","Rr",6,2,31,"t12_Lc_D90_Sl24_Rr_06_2","Yes","Yes","Yes","Yes"
"22613","t12","Lc","D90","Sl24","Rr",7,1,32,"t12_Lc_D90_Sl24_Rr_07_1","Yes","Yes","Yes","Yes"
"22614","t12","Lc","D90","Sl24","Rr",7,2,32,"t12_Lc_D90_Sl24_Rr_07_2","Yes","Yes","Yes","Yes"
"22615","t12","Lc","D90","Sl24","Rr",8,1,31,"t12_Lc_D90_Sl24_Rr_08_1","Yes","Yes","Yes","Yes"
"22616","t12","Lc","D90","Sl24","Rr",8,2,31,"t12_Lc_D90_Sl24_Rr_08_2","Yes","Yes","Yes","Yes"
"22617","t12","Lc","D90","Sl24","Rr",9,1,31,"t12_Lc_D90_Sl24_Rr_09_1","Yes","Yes","Yes","Yes"
"22618","t12","Lc","D90","Sl24","Rr",9,2,31,"t12_Lc_D90_Sl24_Rr_09_2","Yes","Yes","Yes","Yes"
"22619","t12","Lc","D90","Sl24","Rr",10,1,32,"t12_Lc_D90_Sl24_Rr_10_1","Yes","Yes","Yes","Yes"
"22620","t12","Lc","D90","Sl24","Rr",10,2,32,"t12_Lc_D90_Sl24_Rr_10_2","Yes","Yes","Yes","Yes"
"22621","t12","Lc","D90","Sr24","Rc",1,1,31,"t12_Lc_D90_Sr24_Rc_01_1","Yes","Yes","Yes","Yes"
"22622","t12","Lc","D90","Sr24","Rc",1,2,31,"t12_Lc_D90_Sr24_Rc_01_2","Yes","Yes","Yes","Yes"
"22623","t12","Lc","D90","Sr24","Rc",2,1,31,"t12_Lc_D90_Sr24_Rc_02_1","Yes","Yes","Yes","Yes"
"22624","t12","Lc","D90","Sr24","Rc",2,2,31,"t12_Lc_D90_Sr24_Rc_02_2","Yes","Yes","Yes","Yes"
"22625","t12","Lc","D90","Sr24","Rc",3,1,32,"t12_Lc_D90_Sr24_Rc_03_1","Yes","Yes","Yes","Yes"
"22626","t12","Lc","D90","Sr24","Rc",3,2,32,"t12_Lc_D90_Sr24_Rc_03_2","Yes","Yes","Yes","Yes"
"22627","t12","Lc","D90","Sr24","Rc",4,1,32,"t12_Lc_D90_Sr24_Rc_04_1","Yes","Yes","Yes","Yes"
"22628","t12","Lc","D90","Sr24","Rc",4,2,31,"t12_Lc_D90_Sr24_Rc_04_2","Yes","Yes","Yes","Yes"
"22629","t12","Lc","D90","Sr24","Rc",5,1,32,"t12_Lc_D90_Sr24_Rc_05_1","Yes","Yes","Yes","Yes"
"22630","t12","Lc","D90","Sr24","Rc",5,2,33,"t12_Lc_D90_Sr24_Rc_05_2","Yes","Yes","Yes","Yes"
"22631","t12","Lc","D90","Sr24","Rc",6,1,32,"t12_Lc_D90_Sr24_Rc_06_1","Yes","Yes","Yes","Yes"
"22632","t12","Lc","D90","Sr24","Rc",6,2,32,"t12_Lc_D90_Sr24_Rc_06_2","Yes","Yes","Yes","Yes"
"22633","t12","Lc","D90","Sr24","Rc",7,1,31,"t12_Lc_D90_Sr24_Rc_07_1","Yes","Yes","Yes","Yes"
"22634","t12","Lc","D90","Sr24","Rc",7,2,31,"t12_Lc_D90_Sr24_Rc_07_2","Yes","Yes","Yes","Yes"
"22635","t12","Lc","D90","Sr24","Rc",8,1,33,"t12_Lc_D90_Sr24_Rc_08_1","Yes","Yes","Yes","Yes"
"22636","t12","Lc","D90","Sr24","Rc",8,2,31,"t12_Lc_D90_Sr24_Rc_08_2","Yes","Yes","Yes","Yes"
"22637","t12","Lc","D90","Sr24","Rc",9,1,31,"t12_Lc_D90_Sr24_Rc_09_1","Yes","Yes","Yes","Yes"
"22638","t12","Lc","D90","Sr24","Rc",9,2,32,"t12_Lc_D90_Sr24_Rc_09_2","Yes","Yes","Yes","Yes"
"22639","t12","Lc","D90","Sr24","Rc",10,1,32,"t12_Lc_D90_Sr24_Rc_10_1","Yes","Yes","Yes","Yes"
"22640","t12","Lc","D90","Sr24","Rc",10,2,31,"t12_Lc_D90_Sr24_Rc_10_2","Yes","Yes","Yes","Yes"
